Date,District,Latitude,Longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,VPD_kPa,Month,Year,Season,Heat_Stress_35C,PPFD_estimated_umol
2015-07-01,Warangal,17.97,79.59,29.01,33.28,25.78,69.27,23.91,2.34,3.29,1.2316562602096388,7,2015,Kharif,False,4782.0
2015-07-02,Warangal,17.97,79.59,29.13,34.57,24.55,68.85,18.6,2.27,2.05,1.2571732681162344,7,2015,Kharif,False,3720.0000000000005
2015-07-03,Warangal,17.97,79.59,28.8,32.75,25.4,65.83,21.33,2.63,0.12,1.3529996355174871,7,2015,Kharif,False,4266.0
2015-07-04,Warangal,17.97,79.59,30.09,35.69,25.09,58.65,23.93,4.04,0.0,1.7635848699016656,7,2015,Kharif,True,4786.0
2015-07-05,Warangal,17.97,79.59,30.53,36.77,24.96,57.4,24.94,4.52,0.0,1.863226050169303,7,2015,Kharif,True,4988.0
2015-07-06,Warangal,17.97,79.59,30.98,36.99,25.1,52.14,23.94,5.16,0.0,2.147707653714521,7,2015,Kharif,True,4788.0
2015-07-07,Warangal,17.97,79.59,30.5,36.34,25.7,53.27,22.5,4.35,0.0,2.040362326470336,7,2015,Kharif,True,4500.0
2015-07-08,Warangal,17.97,79.59,30.75,36.32,26.14,57.11,18.81,4.0,0.0,1.899617148010711,7,2015,Kharif,True,3761.9999999999995
2015-07-09,Warangal,17.97,79.59,30.83,36.09,26.67,55.23,18.17,5.1,0.0,1.9919489987616503,7,2015,Kharif,True,3634.0000000000005
2015-07-10,Warangal,17.97,79.59,29.55,33.63,26.25,60.91,17.34,3.88,0.06,1.6162810732334738,7,2015,Kharif,False,3468.0
2015-07-11,Warangal,17.97,79.59,30.71,36.33,25.89,58.75,20.08,3.44,1.61,1.8228167129966055,7,2015,Kharif,True,4015.9999999999995
2015-07-12,Warangal,17.97,79.59,30.35,35.7,25.99,61.43,23.39,2.8,1.77,1.6696924511822409,7,2015,Kharif,True,4678.0
2015-07-13,Warangal,17.97,79.59,29.46,33.04,26.56,67.01,20.8,2.22,0.19,1.3570107614066873,7,2015,Kharif,False,4160.0
2015-07-14,Warangal,17.97,79.59,29.0,32.83,26.12,70.05,18.34,2.48,8.77,1.1997004412257333,7,2015,Kharif,False,3668.0
2015-07-15,Warangal,17.97,79.59,27.65,30.66,25.37,76.11,17.82,3.27,3.47,0.8847850069981829,7,2015,Kharif,False,3564.0
2015-07-16,Warangal,17.97,79.59,29.41,33.78,25.23,62.97,20.29,3.09,0.04,1.5188115750138285,7,2015,Kharif,False,4058.0
2015-07-17,Warangal,17.97,79.59,30.67,36.53,25.57,57.31,23.03,3.75,0.41,1.8821486556083975,7,2015,Kharif,True,4606.0
2015-07-18,Warangal,17.97,79.59,29.72,34.52,25.67,65.48,19.8,3.41,4.21,1.441346241462242,7,2015,Kharif,False,3960.0
2015-07-19,Warangal,17.97,79.59,28.93,34.07,25.61,68.76,17.87,3.37,3.39,1.246320457409083,7,2015,Kharif,False,3574.0
2015-07-20,Warangal,17.97,79.59,29.14,35.27,24.52,63.07,18.82,4.26,2.24,1.4913072051760587,7,2015,Kharif,True,3764.0
2015-07-21,Warangal,17.97,79.59,28.67,33.88,24.26,69.1,19.52,3.24,4.24,1.2143447228569708,7,2015,Kharif,False,3904.0
2015-07-22,Warangal,17.97,79.59,28.54,33.15,24.99,72.07,11.72,3.35,7.39,1.0893866738821592,7,2015,Kharif,False,2344.0
2015-07-23,Warangal,17.97,79.59,28.15,33.69,24.6,73.11,16.28,2.93,6.68,1.025334405297531,7,2015,Kharif,False,3256.0
2015-07-24,Warangal,17.97,79.59,28.03,32.75,24.24,74.49,22.98,2.56,10.83,0.9659458621630796,7,2015,Kharif,False,4596.0
2015-07-25,Warangal,17.97,79.59,29.01,34.59,24.7,63.88,19.98,3.3,1.63,1.447687084893334,7,2015,Kharif,False,3996.0
2015-07-26,Warangal,17.97,79.59,28.14,33.46,24.05,68.43,19.16,2.98,0.8,1.203086115682603,7,2015,Kharif,False,3832.0
2015-07-27,Warangal,17.97,79.59,29.31,35.74,24.42,62.02,23.26,2.9,0.09,1.548824319583992,7,2015,Kharif,True,4652.0
2015-07-28,Warangal,17.97,79.59,30.15,36.7,24.3,54.93,24.94,3.46,0.01,1.9288643077760192,7,2015,Kharif,True,4988.0
2015-07-29,Warangal,17.97,79.59,30.06,36.85,23.68,56.12,23.49,3.6,0.03,1.868274059437598,7,2015,Kharif,True,4698.0
2015-07-30,Warangal,17.97,79.59,29.99,36.45,24.4,58.33,21.66,3.56,0.49,1.7670713288370417,7,2015,Kharif,True,4332.0
2015-07-31,Warangal,17.97,79.59,29.62,34.6,25.24,61.65,19.72,3.16,0.38,1.5920830669466528,7,2015,Kharif,False,3944.0
2015-08-01,Warangal,17.97,79.59,29.28,33.96,25.33,62.89,20.3,2.89,0.49,1.510730129981209,8,2015,Kharif,False,4060.0
2015-08-02,Warangal,17.97,79.59,28.74,33.2,25.31,67.61,20.84,2.34,2.51,1.2780716124218243,8,2015,Kharif,False,4168.0
2015-08-03,Warangal,17.97,79.59,28.76,34.38,24.91,65.9,19.32,2.96,2.17,1.347105208566861,8,2015,Kharif,False,3864.0
2015-08-04,Warangal,17.97,79.59,28.06,33.03,24.34,66.8,16.07,3.65,1.51,1.2593277365404671,8,2015,Kharif,False,3214.0
2015-08-05,Warangal,17.97,79.59,28.51,35.49,23.65,63.42,18.47,4.04,0.82,1.4242925507085724,8,2015,Kharif,True,3694.0
2015-08-06,Warangal,17.97,79.59,28.22,35.01,23.26,65.1,18.16,3.12,1.09,1.3361886845920354,8,2015,Kharif,True,3632.0
2015-08-07,Warangal,17.97,79.59,29.53,35.81,24.81,63.17,15.2,2.83,1.08,1.521083353303848,8,2015,Kharif,True,3040.0
2015-08-08,Warangal,17.97,79.59,28.42,32.69,24.89,75.43,12.06,2.03,4.07,0.9516840081203676,8,2015,Kharif,False,2412.0
2015-08-09,Warangal,17.97,79.59,28.68,34.02,24.86,71.87,10.99,2.89,1.07,1.1061265896127392,8,2015,Kharif,False,2198.0
2015-08-10,Warangal,17.97,79.59,28.96,33.75,24.99,73.29,16.13,2.29,6.32,1.0674457818223364,8,2015,Kharif,False,3226.0
2015-08-11,Warangal,17.97,79.59,27.24,30.6,25.07,83.96,13.02,2.99,6.32,0.5799822689639762,8,2015,Kharif,False,2604.0
2015-08-12,Warangal,17.97,79.59,25.86,28.88,23.85,84.77,10.25,3.82,16.28,0.5077256982472633,8,2015,Kharif,False,2050.0
2015-08-13,Warangal,17.97,79.59,25.9,29.38,23.28,80.88,13.15,3.88,2.08,0.638917785136282,8,2015,Kharif,False,2630.0
2015-08-14,Warangal,17.97,79.59,28.76,35.24,23.17,67.33,19.73,2.92,0.07,1.2906136998205082,8,2015,Kharif,True,3946.0
2015-08-15,Warangal,17.97,79.59,29.12,34.54,24.69,70.52,18.66,2.35,5.42,1.1890875323964014,8,2015,Kharif,False,3732.0
2015-08-16,Warangal,17.97,79.59,27.86,32.05,24.79,77.68,7.13,1.68,2.96,0.836827452868294,8,2015,Kharif,False,1426.0
2015-08-17,Warangal,17.97,79.59,27.85,31.62,24.33,72.7,21.23,1.66,0.7,1.0229425124159048,8,2015,Kharif,False,4246.0
2015-08-18,Warangal,17.97,79.59,28.16,33.36,24.17,74.23,20.47,2.13,2.72,0.9831996676301396,8,2015,Kharif,False,4094.0
2015-08-19,Warangal,17.97,79.59,28.73,35.0,23.63,74.61,23.0,2.03,3.37,1.0012798246801178,8,2015,Kharif,False,4600.0
2015-08-20,Warangal,17.97,79.59,28.86,34.87,24.41,69.2,19.99,1.12,1.04,1.223802109015299,8,2015,Kharif,False,3997.9999999999995
2015-08-21,Warangal,17.97,79.59,27.86,32.53,24.32,74.14,17.76,2.38,3.06,0.969550086522136,8,2015,Kharif,False,3552.0000000000005
2015-08-22,Warangal,17.97,79.59,27.54,33.16,23.81,71.16,14.82,2.99,0.83,1.0612721371556026,8,2015,Kharif,False,2964.0
2015-08-23,Warangal,17.97,79.59,28.46,34.27,24.01,66.63,21.08,2.75,0.01,1.2955433845140183,8,2015,Kharif,False,4216.0
2015-08-24,Warangal,17.97,79.59,28.46,33.9,23.83,65.6,21.96,2.83,0.0,1.3355316879617094,8,2015,Kharif,False,4392.0
2015-08-25,Warangal,17.97,79.59,28.75,34.81,23.6,65.54,23.15,3.07,0.02,1.36053892387093,8,2015,Kharif,False,4630.0
2015-08-26,Warangal,17.97,79.59,28.35,33.2,24.14,68.81,19.16,2.42,0.09,1.2032005330675206,8,2015,Kharif,False,3832.0
2015-08-27,Warangal,17.97,79.59,27.89,31.82,24.87,72.34,14.58,2.45,1.13,1.0388509339530092,8,2015,Kharif,False,2916.0
2015-08-28,Warangal,17.97,79.59,26.76,30.65,24.24,81.27,12.47,2.55,4.55,0.6584431217249036,8,2015,Kharif,False,2494.0
2015-08-29,Warangal,17.97,79.59,27.67,33.34,23.35,74.41,15.37,3.67,5.23,0.9488529948089828,8,2015,Kharif,False,3074.0
2015-08-30,Warangal,17.97,79.59,28.45,34.05,24.02,72.59,15.16,2.65,0.66,1.0635374410632252,8,2015,Kharif,False,3032.0
2015-08-31,Warangal,17.97,79.59,27.78,32.48,24.67,74.71,20.08,2.54,0.78,0.9437671101727054,8,2015,Kharif,False,4015.9999999999995
2015-09-01,Warangal,17.97,79.59,28.35,34.5,23.22,68.16,18.15,2.53,0.48,1.2282752476072414,9,2015,Kharif,False,3629.9999999999995
2015-09-02,Warangal,17.97,79.59,29.45,35.71,23.76,63.79,20.39,1.3,0.91,1.4886046816879426,9,2015,Kharif,True,4078.0
2015-09-03,Warangal,17.97,79.59,29.33,35.47,24.19,66.71,21.37,1.18,2.66,1.3591323251729608,9,2015,Kharif,True,4274.0
2015-09-04,Warangal,17.97,79.59,27.94,32.01,24.81,75.84,22.53,1.39,3.23,0.9100456054418546,9,2015,Kharif,False,4506.0
2015-09-05,Warangal,17.97,79.59,28.05,32.34,24.09,71.06,21.73,1.07,0.28,1.0971005812265404,9,2015,Kharif,False,4346.0
2015-09-06,Warangal,17.97,79.59,28.88,34.19,24.55,69.01,20.93,1.87,1.14,1.2327769323939384,9,2015,Kharif,False,4186.0
2015-09-07,Warangal,17.97,79.59,28.38,33.8,24.46,70.28,19.36,2.12,4.11,1.1484920079203,9,2015,Kharif,False,3872.0
2015-09-08,Warangal,17.97,79.59,27.96,33.63,23.56,71.99,19.19,1.41,2.47,1.0562951102609106,9,2015,Kharif,False,3838.0000000000005
2015-09-09,Warangal,17.97,79.59,27.82,32.35,23.88,73.82,19.44,0.9,7.49,0.97926146294135,9,2015,Kharif,False,3888.0000000000005
2015-09-10,Warangal,17.97,79.59,27.74,31.24,23.97,73.87,19.76,1.05,2.83,0.9728415256626142,9,2015,Kharif,False,3952.0000000000005
2015-09-11,Warangal,17.97,79.59,28.02,34.47,23.04,70.72,20.27,1.57,6.14,1.1080531083058602,9,2015,Kharif,False,4054.0
2015-09-12,Warangal,17.97,79.59,26.71,31.33,23.49,77.32,13.06,2.19,7.42,0.7949632209057982,9,2015,Kharif,False,2612.0
2015-09-13,Warangal,17.97,79.59,26.2,30.37,23.05,79.45,10.42,2.38,5.5,0.6989849482596977,9,2015,Kharif,False,2084.0
2015-09-14,Warangal,17.97,79.59,26.01,29.7,23.16,82.98,15.54,2.66,1.69,0.5724553456860506,9,2015,Kharif,False,3108.0
2015-09-15,Warangal,17.97,79.59,26.73,31.51,23.4,79.52,15.4,2.18,1.57,0.7186949565444936,9,2015,Kharif,False,3080.0
2015-09-16,Warangal,17.97,79.59,26.08,29.59,23.83,85.29,16.05,3.38,10.68,0.4968110099514535,9,2015,Kharif,False,3210.0
2015-09-17,Warangal,17.97,79.59,26.76,31.07,24.18,82.22,12.25,3.85,12.41,0.6250463803667263,9,2015,Kharif,False,2450.0
2015-09-18,Warangal,17.97,79.59,27.95,33.32,23.97,77.7,17.75,2.19,3.72,0.840473580406933,9,2015,Kharif,False,3550.0
2015-09-19,Warangal,17.97,79.59,27.7,32.18,23.78,75.54,14.83,1.43,2.89,0.9085430669770292,9,2015,Kharif,False,2966.0
2015-09-20,Warangal,17.97,79.59,26.85,30.89,23.79,76.81,9.36,1.69,0.23,0.8195542783456693,9,2015,Kharif,False,1872.0
2015-09-21,Warangal,17.97,79.59,27.94,33.62,23.2,71.35,18.73,1.72,0.0,1.079172458439948,9,2015,Kharif,False,3746.0
2015-09-22,Warangal,17.97,79.59,28.58,34.87,22.64,65.03,21.01,1.64,0.0,1.367143129750136,9,2015,Kharif,False,4202.0
2015-09-23,Warangal,17.97,79.59,29.55,36.09,24.03,64.93,21.87,0.87,0.53,1.4500633726860557,9,2015,Kharif,True,4374.0
2015-09-24,Warangal,17.97,79.59,28.71,34.29,24.26,70.86,21.01,0.73,1.08,1.147834576393482,9,2015,Kharif,False,4202.0
2015-09-25,Warangal,17.97,79.59,28.1,32.5,24.65,76.5,20.57,0.77,2.65,0.8934688659892909,9,2015,Kharif,False,4114.0
2015-09-26,Warangal,17.97,79.59,27.21,31.77,23.21,77.52,15.83,1.46,0.88,0.8114160491308815,9,2015,Kharif,False,3166.0
2015-09-27,Warangal,17.97,79.59,26.51,33.61,20.54,64.89,22.7,2.21,0.0,1.2162531278991309,9,2015,Kharif,False,4540.0
2015-09-28,Warangal,17.97,79.59,26.94,33.7,20.91,66.49,21.06,2.14,0.0,1.1905463883629168,9,2015,Kharif,False,4212.0
2015-09-29,Warangal,17.97,79.59,27.64,34.24,22.57,70.4,19.03,1.2,0.06,1.0956195332125571,9,2015,Kharif,False,3806.0
2015-09-30,Warangal,17.97,79.59,27.02,31.13,24.08,75.79,17.16,1.16,0.56,0.864182169155645,9,2015,Kharif,False,3432.0
2015-10-01,Warangal,17.97,79.59,26.97,32.7,23.26,76.31,17.58,2.02,3.25,0.8431436645744586,10,2015,Kharif,False,3515.9999999999995
2015-10-02,Warangal,17.97,79.59,27.83,34.36,22.5,72.34,17.16,1.49,1.28,1.0352241694942426,10,2015,Kharif,False,3432.0
2015-10-03,Warangal,17.97,79.59,29.14,35.37,23.21,67.59,18.53,1.2,1.03,1.3087805718861647,10,2015,Kharif,True,3706.0
2015-10-04,Warangal,17.97,79.59,27.78,30.91,25.01,76.37,14.52,0.94,3.56,0.8818195655745757,10,2015,Kharif,False,2904.0
2015-10-05,Warangal,17.97,79.59,27.7,33.16,23.73,72.35,19.86,1.71,0.83,1.0270325348288991,10,2015,Kharif,False,3972.0
2015-10-06,Warangal,17.97,79.59,27.24,34.96,20.99,61.27,22.17,1.92,0.0,1.4004185334772306,10,2015,Kharif,False,4434.0
2015-10-07,Warangal,17.97,79.59,26.97,34.92,20.58,56.09,22.24,1.65,0.0,1.5627876028478036,10,2015,Kharif,False,4448.0
2015-10-08,Warangal,17.97,79.59,27.78,35.38,21.12,55.89,21.06,1.15,0.0,1.646088067604509,10,2015,Kharif,True,4212.0
2015-10-09,Warangal,17.97,79.59,28.56,36.36,21.69,57.8,21.28,1.5,0.0,1.6478862356631887,10,2015,Kharif,True,4256.0
2015-10-10,Warangal,17.97,79.59,29.97,37.16,23.81,56.46,18.55,0.69,0.0,1.844253969728308,10,2015,Kharif,True,3710.0
2015-10-11,Warangal,17.97,79.59,29.86,36.99,24.62,54.03,20.18,1.49,0.01,1.9349286050132768,10,2015,Kharif,True,4036.0
2015-10-12,Warangal,17.97,79.59,29.09,36.94,23.98,50.99,21.21,1.3,0.0,1.9734163156730864,10,2015,Kharif,True,4242.0
2015-10-13,Warangal,17.97,79.59,28.73,36.66,22.68,49.08,21.16,1.29,0.0,2.008080688172966,10,2015,Kharif,True,4232.0
2015-10-14,Warangal,17.97,79.59,28.87,36.93,22.28,51.03,21.52,1.61,0.0,1.9468917975135085,10,2015,Kharif,True,4304.0
2015-10-15,Warangal,17.97,79.59,28.74,36.41,22.56,58.79,19.99,1.67,0.0,1.626098522627459,10,2015,Kharif,True,3997.9999999999995
2015-10-16,Warangal,17.97,79.59,28.32,35.14,22.45,64.16,16.31,1.39,0.0,1.3801743107434508,10,2015,Kharif,True,3261.9999999999995
2015-10-17,Warangal,17.97,79.59,28.33,34.82,23.27,64.29,17.06,1.54,0.0,1.3759670747989374,10,2015,Kharif,False,3411.9999999999995
2015-10-18,Warangal,17.97,79.59,28.55,35.62,22.71,60.88,18.87,1.39,0.03,1.526728471010383,10,2015,Kharif,True,3774.0
2015-10-19,Warangal,17.97,79.59,27.85,35.67,22.61,57.11,20.49,1.56,0.0,1.6071063867222768,10,2015,Kharif,True,4098.0
2015-10-20,Warangal,17.97,79.59,28.01,35.91,22.03,52.82,20.87,1.62,0.0,1.784409791316944,10,2015,Kharif,True,4174.0
2015-10-21,Warangal,17.97,79.59,27.89,36.33,20.7,54.86,20.54,1.73,0.0,1.6953626593867983,10,2015,Kharif,True,4108.0
2015-10-22,Warangal,17.97,79.59,28.49,36.48,21.38,54.4,20.65,1.86,0.0,1.773440010394642,10,2015,Kharif,True,4130.0
2015-10-23,Warangal,17.97,79.59,28.29,36.11,21.54,55.68,19.85,1.62,0.05,1.7037615660989762,10,2015,Kharif,True,3970.0000000000005
2015-10-24,Warangal,17.97,79.59,28.46,35.66,22.32,54.87,18.79,1.97,0.0,1.7521088685381376,10,2015,Kharif,True,3758.0
2015-10-25,Warangal,17.97,79.59,27.87,34.35,22.23,57.21,16.87,2.1,0.0,1.605229544677789,10,2015,Kharif,False,3374.0
2015-10-26,Warangal,17.97,79.59,27.45,34.63,21.8,57.09,18.6,1.94,0.0,1.570744285070564,10,2015,Kharif,False,3720.0000000000005
2015-10-27,Warangal,17.97,79.59,26.8,34.96,20.42,54.14,19.84,1.93,0.0,1.6159778052626328,10,2015,Kharif,False,3968.0
2015-10-28,Warangal,17.97,79.59,26.86,34.87,20.5,52.84,18.61,1.75,0.34,1.6676535719279133,10,2015,Kharif,False,3722.0
2015-10-29,Warangal,17.97,79.59,26.98,32.57,22.2,68.28,17.9,2.22,0.0,1.1295996153439023,10,2015,Kharif,False,3579.9999999999995
2015-10-30,Warangal,17.97,79.59,26.61,31.59,23.01,67.61,15.89,1.53,0.0,1.1286531025778457,10,2015,Kharif,False,3178.0
2015-10-31,Warangal,17.97,79.59,27.18,34.48,20.98,64.31,17.34,2.89,0.0,1.2859692835299374,10,2015,Kharif,False,3468.0
2015-11-01,Warangal,17.97,79.59,27.64,34.23,22.04,64.61,18.12,2.03,0.0,1.3099315973105543,11,2015,Kharif,False,3624.0
2015-11-02,Warangal,17.97,79.59,28.19,34.73,22.4,59.64,17.63,1.23,0.0,1.5425387288431829,11,2015,Kharif,False,3526.0
2015-11-03,Warangal,17.97,79.59,28.22,34.45,22.17,58.26,16.69,1.59,0.03,1.598066352288583,11,2015,Kharif,False,3338.0000000000005
2015-11-04,Warangal,17.97,79.59,28.15,34.85,22.46,54.07,17.96,1.49,0.02,1.7513428499559542,11,2015,Kharif,False,3592.0
2015-11-05,Warangal,17.97,79.59,27.61,34.76,21.12,54.53,18.03,1.74,0.0,1.6800888358191317,11,2015,Kharif,False,3606.0
2015-11-06,Warangal,17.97,79.59,27.02,35.23,20.2,49.85,19.15,1.96,0.0,1.790117132720182,11,2015,Kharif,True,3829.9999999999995
2015-11-07,Warangal,17.97,79.59,26.77,34.6,20.24,50.31,18.53,2.01,0.0,1.7478522863799573,11,2015,Kharif,False,3706.0
2015-11-08,Warangal,17.97,79.59,26.69,35.02,19.46,53.66,19.07,2.17,0.0,1.6223676562551996,11,2015,Kharif,True,3814.0
2015-11-09,Warangal,17.97,79.59,26.28,34.31,19.19,55.8,15.52,2.35,0.04,1.5105265020527363,11,2015,Kharif,False,3104.0
2015-11-10,Warangal,17.97,79.59,26.19,32.69,21.08,55.68,12.43,2.81,0.06,1.506604990150971,11,2015,Kharif,False,2486.0
2015-11-11,Warangal,17.97,79.59,26.44,34.83,20.22,54.74,18.17,2.48,0.0,1.5614103835798387,11,2015,Kharif,False,3634.0000000000005
2015-11-12,Warangal,17.97,79.59,25.88,35.16,18.81,53.18,19.44,2.09,0.0,1.562696409402219,11,2015,Kharif,True,3888.0000000000005
2015-11-13,Warangal,17.97,79.59,25.37,34.32,18.56,51.63,19.58,1.88,0.0,1.566349937347402,11,2015,Kharif,False,3915.9999999999995
2015-11-14,Warangal,17.97,79.59,25.75,34.29,19.37,53.25,18.43,1.69,0.0,1.5483982271854682,11,2015,Kharif,False,3686.0
2015-11-15,Warangal,17.97,79.59,26.18,34.45,19.91,51.68,16.6,1.91,0.0,1.6416108285458892,11,2015,Kharif,False,3320.0000000000005
2015-11-16,Warangal,17.97,79.59,24.39,29.16,20.89,54.97,5.79,1.74,0.05,1.3754342669895108,11,2015,Kharif,False,1158.0
2015-11-17,Warangal,17.97,79.59,25.2,32.23,19.94,62.14,13.28,2.47,1.25,1.21368265516788,11,2015,Kharif,False,2656.0
2015-11-18,Warangal,17.97,79.59,26.23,34.34,19.45,62.28,18.67,3.08,0.03,1.2852766227834045,11,2015,Kharif,False,3734.0000000000005
2015-11-19,Warangal,17.97,79.59,26.01,32.49,20.31,60.69,12.75,3.12,0.2,1.3221633160351738,11,2015,Kharif,False,2550.0
2015-11-20,Warangal,17.97,79.59,26.25,32.81,20.71,63.79,9.56,2.46,0.23,1.2352815923185472,11,2015,Kharif,False,1912.0
2015-11-21,Warangal,17.97,79.59,26.9,33.39,21.23,63.48,13.8,1.62,0.0,1.2944428801794596,11,2015,Kharif,False,2760.0
2015-11-22,Warangal,17.97,79.59,27.22,34.74,20.61,58.36,15.9,2.03,0.0,1.503877223792094,11,2015,Kharif,False,3180.0
2015-11-23,Warangal,17.97,79.59,26.7,33.88,20.64,59.52,17.31,2.05,0.0,1.4180421226609443,11,2015,Kharif,False,3461.9999999999995
2015-11-24,Warangal,17.97,79.59,26.45,33.1,20.36,61.47,14.43,1.6,0.0,1.330017589702254,11,2015,Kharif,False,2886.0
2015-11-25,Warangal,17.97,79.59,25.37,32.61,20.31,61.4,15.4,1.62,0.0,1.249971213181925,11,2015,Kharif,False,3080.0
2015-11-26,Warangal,17.97,79.59,25.28,33.44,18.36,58.21,17.43,1.2,0.0,1.346054475397107,11,2015,Kharif,False,3486.0
2015-11-27,Warangal,17.97,79.59,25.96,34.25,18.52,56.19,17.5,2.27,0.0,1.4691682289510557,11,2015,Kharif,False,3500.0
2015-11-28,Warangal,17.97,79.59,26.06,33.54,20.15,61.71,16.76,2.87,0.0,1.2916674722317136,11,2015,Kharif,False,3352.0000000000005
2015-11-29,Warangal,17.97,79.59,25.79,33.53,19.67,56.98,16.83,2.55,0.0,1.4282366171759524,11,2015,Kharif,False,3365.9999999999995
2015-11-30,Warangal,17.97,79.59,25.48,31.79,20.24,54.39,9.27,1.45,0.06,1.4866514476141093,11,2015,Kharif,False,1854.0
2015-12-01,Warangal,17.97,79.59,26.1,32.37,20.0,61.04,15.41,1.78,0.06,1.3173785618952405,12,2015,Rabi,False,3082.0
2015-12-02,Warangal,17.97,79.59,25.59,30.15,21.9,62.99,9.61,2.05,0.02,1.2142334045469925,12,2015,Rabi,False,1922.0
2015-12-03,Warangal,17.97,79.59,26.53,34.05,19.72,54.01,17.69,1.7,0.0,1.5950267961636695,12,2015,Rabi,False,3538.0000000000005
2015-12-04,Warangal,17.97,79.59,25.84,33.98,19.04,55.0,16.4,1.67,0.0,1.498399830075078,12,2015,Rabi,False,3279.9999999999995
2015-12-05,Warangal,17.97,79.59,25.29,33.27,18.69,58.5,16.02,1.66,0.0,1.3375083117574718,12,2015,Rabi,False,3204.0
2015-12-06,Warangal,17.97,79.59,24.6,33.04,18.04,54.81,15.54,1.54,0.0,1.397763452811237,12,2015,Rabi,False,3108.0
2015-12-07,Warangal,17.97,79.59,24.08,32.84,17.25,55.37,17.02,1.42,0.0,1.338130403701039,12,2015,Rabi,False,3404.0
2015-12-08,Warangal,17.97,79.59,23.42,33.02,16.45,46.28,18.01,1.52,0.0,1.5479971653169866,12,2015,Rabi,False,3602.0000000000005
2015-12-09,Warangal,17.97,79.59,23.11,32.45,14.9,48.72,15.77,1.35,0.0,1.4502927086161714,12,2015,Rabi,False,3154.0
2015-12-10,Warangal,17.97,79.59,23.99,33.31,16.53,50.43,17.85,1.65,0.0,1.4782403220926523,12,2015,Rabi,False,3570.0000000000005
2015-12-11,Warangal,17.97,79.59,25.93,34.86,17.71,53.68,15.69,2.43,0.0,1.5505876505116984,12,2015,Rabi,False,3138.0
2015-12-12,Warangal,17.97,79.59,28.17,36.14,20.7,55.99,14.38,1.63,0.0,1.6800849068804091,12,2015,Rabi,True,2876.0
2015-12-13,Warangal,17.97,79.59,27.99,35.69,21.18,55.88,16.12,2.48,0.0,1.666734487666583,12,2015,Rabi,True,3224.0
2015-12-14,Warangal,17.97,79.59,27.24,35.12,20.54,50.25,16.11,2.34,0.0,1.7988851546731794,12,2015,Rabi,True,3222.0
2015-12-15,Warangal,17.97,79.59,27.32,35.03,20.07,45.1,16.83,1.81,0.0,1.9944203388322377,12,2015,Rabi,True,3365.9999999999995
2015-12-16,Warangal,17.97,79.59,27.02,34.85,20.2,48.8,17.04,2.47,0.0,1.827597152448122,12,2015,Rabi,False,3408.0
2015-12-17,Warangal,17.97,79.59,26.12,34.25,19.71,53.24,18.51,3.26,0.01,1.5829936495503367,12,2015,Rabi,False,3702.0000000000005
2015-12-18,Warangal,17.97,79.59,26.27,34.18,19.36,53.34,16.85,1.73,0.0,1.593656146954617,12,2015,Rabi,False,3370.0000000000005
2015-12-19,Warangal,17.97,79.59,26.42,33.16,19.96,49.02,15.9,1.02,0.0,1.7566715278548592,12,2015,Rabi,False,3180.0
2015-12-20,Warangal,17.97,79.59,26.21,32.62,20.25,53.87,16.22,2.47,0.0,1.569986003371406,12,2015,Rabi,False,3244.0
2015-12-21,Warangal,17.97,79.59,26.19,32.85,20.33,52.9,14.95,2.77,0.0,1.6011077399844478,12,2015,Rabi,False,2990.0
2015-12-22,Warangal,17.97,79.59,26.32,33.71,19.8,50.27,16.57,2.22,0.0,1.703527362767782,12,2015,Rabi,False,3314.0
2015-12-23,Warangal,17.97,79.59,25.99,33.13,19.93,57.72,15.49,1.84,0.0,1.420376841685133,12,2015,Rabi,False,3098.0
2015-12-24,Warangal,17.97,79.59,24.38,32.54,18.6,37.35,14.24,2.09,0.0,1.9124895115687104,12,2015,Rabi,False,2848.0
2015-12-25,Warangal,17.97,79.59,20.32,28.88,13.68,22.51,15.67,2.95,0.0,1.8481389685435312,12,2015,Rabi,False,3134.0
2015-12-26,Warangal,17.97,79.59,19.93,29.61,12.76,32.06,17.44,1.95,0.0,1.581757482172769,12,2015,Rabi,False,3488.0000000000005
2015-12-27,Warangal,17.97,79.59,20.79,30.59,11.83,28.77,17.3,1.9,0.0,1.7487715976682592,12,2015,Rabi,False,3460.0
2015-12-28,Warangal,17.97,79.59,23.19,32.67,15.03,28.91,18.82,1.56,0.0,2.0202968041542717,12,2015,Rabi,False,3764.0
2015-12-29,Warangal,17.97,79.59,24.87,33.98,17.69,23.85,19.09,1.37,0.0,2.393646339454204,12,2015,Rabi,False,3818.0
2015-12-30,Warangal,17.97,79.59,24.6,33.94,17.94,26.37,19.21,1.49,0.0,2.2774357829274483,12,2015,Rabi,False,3842.0
2015-12-31,Warangal,17.97,79.59,23.46,33.29,15.93,43.05,18.05,1.65,0.0,1.6450346874813595,12,2015,Rabi,False,3610.0
2016-01-01,Warangal,17.97,79.59,23.83,33.22,16.0,50.82,17.23,1.68,0.0,1.4525831818876265,1,2016,Rabi,False,3446.0
2016-01-02,Warangal,17.97,79.59,24.09,32.82,16.05,48.11,17.24,1.25,0.0,1.5567387126273469,1,2016,Rabi,False,3447.9999999999995
